"So will wear #9 for #TeamUSA. Other notable Americans to wear that number: Michael Jordan, Lebron James &amp; Dwa ",0.1875,0.4375
James!!! Ain't talking lebron,0.0,0.0
Ace hood watch and Lebron James head band so famous now,0.5,1.0
#lebron LEBRON JAMES BGS MINT 9 ETOPPS ROOKIE RC + ULTIMATE 4 GAME USED JERSEY #d75 HEAT: $99.95End Date: Tu... http://t.co/tSHLpiFUOF,-0.2,0.7
LeBron James and Stevie J should have a front row seat at the BET awards,0.0,0.0
"Miami Heat: Shane Battier is the Most Overrated Heat Player, Period: COMMENTARY | With LeBron James and the Mi... http: ",0.5,0.5
So where's LeBron James &amp; Savannah Brinson ?,0.0,0.0
SO... WHO WAS THE BEST SHOOTER THIS MONTH? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
lol I HATE lebron james,0.0,0.8
"Side bitches would of been like ""Beckham! Lebron James! Uh... My tio Juan Carlos!"" Lol",0.8,0.7
SO... WHO WAS THE BEST SHOOTER THIS MONTH? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
SO... WHO WAS THE BEST SHOOTER THIS MONTH? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
wade at the BET awards but lebron james aint,0.0,0.0
"I saw ""LeBron James favorited your tweet."" In my phone notifications, then I realized it was Gallo. :/",-0.25,1.0
2013 NBA CHAMPIONS NBA FINALS MVP LEBRON JAMES                         #6  BITCH!,0.0,0.0
"I can never tell apart basketball players lol. Everytime someone asks me ""You know who's that?"" I say Lebron James knowing who he is.",0.8,0.7
SO... WHO WAS THE BEST SHOOTER THIS MONTH? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
So....who was the best shooter this month? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
Gabrielle Union &amp; LeBron James (Waddddddddddd) Im Late .,-0.3,0.6
SO... WHO WAS THE BEST SHOOTER THIS MONTH? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
I liked a video http://t.co/NAXRUACwkU LeBron James' Top 10 Plays of the 2013 Finals,0.55,0.65
"Idk who's the biggest flopper, Lebron James or Neymar.",0.0,0.0
LeBron James DUNKS ON Tim Duncan #WhereColinWasWrong http://t.co/WAekL7zxtz,0.0,0.0
"NBA Miami Heat LeBron James Swingman Jersey, White, Large http://t.co/GYXCIPPYQU",0.10714285714285714,0.21428571428571427
D.Wade There were the Fuck Lebron James,-0.4,0.6
SO... WHO WAS THE BEST SHOOTER THIS MONTH? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
I'm wearing Lebron James shorts am I bandwagon.???? Lol,0.8,0.7
As long as i don't see LEBRON JAMES I'm okay,0.225,0.45
Neymar a lo Lebron James!!!! MVP,0.0,0.0
where lebron james at,0.0,0.0
LeBron James is nominated for Subway Sportsman of the Year. Dwyane Wade is getting the Humanitarian Award by State Far ,0.1,1.0
Lebron James!!! True fan from day one! Haters come out and hate!!! #lebronjames,-0.28125,0.775
"lhh gold everything but I ont look like tranna James ! Balling like Lebron James , smoking on that 2chainz .",0.0,0.0
could you beat lebron James up in a fight? My vote is yes #startedfromthebottomnowwehere,0.0,0.0
SO... WHO WAS THE BEST SHOOTER THIS MONTH? A. Ray Allen B. Danny Green C. LeBron James D. Aaron Hernandez,0.4,0.3
Visitando a #lebron house #wowwwwww #miamiheat #heatnation #james http://t.co/ySrjf3CBdU,0.0,0.0
If can name a soccer athlete that is more athletic than Lebron James then I will arrest my case.,0.225,0.25
LeBron James is nominated for Subway Sportsman of the Year. Dwyane Wade is getting the Humanitarian Award by State Far ,0.1,1.0
"Lebron James makes about $7,700 per shot during each basketball game.",-0.4,0.4
LeBron James is nominated for Subway Sportsman of the Year. Dwyane Wade is getting the Humanitarian Award by State Far ,0.1,1.0
Check it out - straight from the #BETAwards  13 App - http://t.co/B1WwaYfBVZ,0.2,0.4
Neymar is the LeBron James of football,0.0,0.0
"your a bandwagon. I never see soccer highlights, only Lebron James highlights",0.0,1.0
Only hope left for Spain is if they sub-in Lebron James and hope he hits a 3pointer shot for them,0.0,0.5
All professional basketball players shouls view this video. Words Cross &amp; Across:Word Search on LeBron James -Lulu.com.,0.05,0.05
"Ennis drafted by Hawks, traded to Heat: Unlike teammate LeBron James, Ennis didn't have much of a decision to ... http://t.co/RWQZ8jYBtE",0.2,0.2
